lat,lon,name,major,minor,nta,borough,nodes,stages,major_cls,major_lanes,minor_cls,minor_lanes,cycle_s,green_s,cross_m,wait_major_s,wait_minor_s,barnes,lpi,subway_access,poi_200m,peds_cross_major,peds_cross_minor,peds_day,lost_hours_day,rank_lost,rank_wait
40.644494,-73.928594,Clarendon Road / East 51st Street,Clarendon Road,East 51st Street,East Flatbush-Farragut,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,1,1246,1246,2492,6.7,11568,11706
40.622733,-73.93934,East 37th Street / Avenue L,East 37th Street,Avenue L,Flatlands,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,1,0,4,1246,1246,2492,6.7,11569,11707
40.615801,-73.930671,Hendrickson Street / Avenue R,Hendrickson Street,Avenue R,Marine Park-Mill Basin-Bergen Beach,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,1,1246,1246,2492,6.7,11570,11708
40.612536,-73.927033,Hendrickson Street / Avenue S,Hendrickson Street,Avenue S,Marine Park-Mill Basin-Bergen Beach,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,4,1246,1246,2492,6.7,11571,11709
40.610901,-73.925215,Hendrickson Street / Avenue T,Hendrickson Street,Avenue T,Marine Park-Mill Basin-Bergen Beach,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,3,1246,1246,2492,6.7,11572,11710
40.646738,-73.92305,Beverley Road / East 57th Street,Beverley Road,East 57th Street,East Flatbush-Rugby,Brooklyn,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,1,0,2,1246,1246,2492,6.7,11573,9403
40.63622,-73.907784,East 85th Street / Avenue J,East 85th Street,Avenue J,Canarsie,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11574,11711
40.617073,-73.915704,Avenue T / Mill Avenue,Avenue T,Mill Avenue,Marine Park-Mill Basin-Bergen Beach,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11575,11712
40.634791,-73.896961,Canarsie Road / Avenue M,Canarsie Road,Avenue M,Canarsie,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11576,11713
40.649061,-73.913253,Ditmas Avenue / East 92nd Street,Ditmas Avenue,East 92nd Street,Canarsie,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,1,1246,1246,2492,6.7,11577,11714
40.652119,-73.916655,Avenue A / East 92nd Street,Avenue A,East 92nd Street,East Flatbush-Remsen Village,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11578,11715
40.609055,-73.928066,Avenue T / East 38th Street,Avenue T,East 38th Street,Marine Park-Mill Basin-Bergen Beach,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11579,11716
40.633146,-73.923556,East 55th Street / Avenue H,East 55th Street,Avenue H,Flatlands,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,5,1246,1246,2492,6.7,11580,11717
40.630812,-73.923305,East 55th Street / Avenue I,East 55th Street,Avenue I,Flatlands,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,1,1246,1246,2492,6.7,11581,11718
40.628467,-73.923055,East 55th Street / Avenue J,East 55th Street,Avenue J,Flatlands,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,1,1246,1246,2492,6.7,11582,11719
40.592523,-73.932612,Avenue Y / Knapp Street,Avenue Y,Knapp Street,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11583,11720
40.635007,-73.931531,Schenectady Avenue / Glenwood Road,Schenectady Avenue,Glenwood Road,Flatlands,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,1,1246,1246,2492,6.7,11584,11721
40.644252,-73.932509,Schenectady Avenue / Clarendon Road,Schenectady Avenue,Clarendon Road,East Flatbush-Farragut,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,1,1246,1246,2492,6.7,11585,11722
40.639616,-73.932013,Schenectady Avenue / Foster Avenue,Schenectady Avenue,Foster Avenue,East Flatbush-Farragut,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11586,11723
40.632666,-73.931273,Schenectady Avenue / Avenue H,Schenectady Avenue,Avenue H,Flatlands,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,1,1246,1246,2492,6.7,11587,11724
40.630336,-73.931026,Schenectady Avenue / Avenue I,Schenectady Avenue,Avenue I,Flatlands,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,1,1246,1246,2492,6.7,11588,11725
40.627987,-73.930772,Avenue J / Schenectady Avenue,Avenue J,Schenectady Avenue,Flatlands,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11589,11726
40.625651,-73.930523,Avenue K / Schenectady Avenue,Avenue K,Schenectady Avenue,Flatlands,Brooklyn,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,1,1246,1246,2492,6.7,11590,9404
40.614329,-73.911314,East 63rd Street / Strickland Avenue,East 63rd Street,Strickland Avenue,Marine Park-Mill Basin-Bergen Beach,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11591,11727
40.634402,-73.893238,Avenue N / East 95th Street,Avenue N,East 95th Street,Canarsie,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,2,1246,1246,2492,6.7,11592,11728
40.648307,-73.928059,Tilden Avenue / East 52nd Street,Tilden Avenue,East 52nd Street,East Flatbush-Rugby,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11593,11729
40.648427,-73.926121,East 54th Street / Tilden Avenue,East 54th Street,Tilden Avenue,East Flatbush-Rugby,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11594,11730
40.59676,-73.933413,Avenue W / Knapp Street,Avenue W,Knapp Street,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,2,1246,1246,2492,6.7,11595,11731
40.630944,-73.921366,East 57th Street / Avenue I,East 57th Street,Avenue I,Flatlands,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,3,1246,1246,2492,6.7,11596,11732
40.625021,-73.940721,Avenue K / East 36th Street,Avenue K,East 36th Street,Flatlands,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,3,1246,1246,2492,6.7,11597,11733
40.616281,-73.93863,East 36th Street / Avenue P,East 36th Street,Avenue P,Marine Park-Mill Basin-Bergen Beach,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11598,11734
40.613016,-73.934989,East 36th Street / Avenue R,East 36th Street,Avenue R,Marine Park-Mill Basin-Bergen Beach,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11599,11735
40.609742,-73.931341,Avenue S / East 36th Street,Avenue S,East 36th Street,Marine Park-Mill Basin-Bergen Beach,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,2,1246,1246,2492,6.7,11600,11736
40.608122,-73.929539,Avenue T / East 36th Street,Avenue T,East 36th Street,Marine Park-Mill Basin-Bergen Beach,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11601,11737
40.613459,-73.942995,Marine Parkway / Avenue P,Marine Parkway,Avenue P,Marine Park-Mill Basin-Bergen Beach,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11602,11738
40.610187,-73.939347,Marine Parkway / Avenue R,Marine Parkway,Avenue R,Madison,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11603,11739
40.633413,-73.894772,Canarsie Road / Avenue N,Canarsie Road,Avenue N,Canarsie,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11604,11740
40.653039,-73.915226,Avenue A / East 94th Street,Avenue A,East 94th Street,East Flatbush-Remsen Village,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,1,1246,1246,2492,6.7,11605,11741
40.651407,-73.913407,Avenue B / East 94th Street,Avenue B,East 94th Street,East Flatbush-Remsen Village,Brooklyn,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,0,1246,1246,2492,6.7,11606,9405
40.632967,-73.926425,East 52nd Street / Avenue H,East 52nd Street,Avenue H,Flatlands,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,1,1246,1246,2492,6.7,11607,11742
40.630635,-73.926177,East 52nd Street / Avenue I,East 52nd Street,Avenue I,Flatlands,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11608,11743
40.644553,-73.92766,Clarendon Road / East 52nd Street,Clarendon Road,East 52nd Street,East Flatbush-Farragut,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,1,1246,1246,2492,6.7,11609,11744
40.611607,-73.937152,East 33rd Street / Avenue R,East 33rd Street,Avenue R,Marine Park-Mill Basin-Bergen Beach,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11610,11745
40.630754,-73.92424,East 54th Street / Avenue I,East 54th Street,Avenue I,Flatlands,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11611,11746
40.639378,-73.935856,Foster Avenue / East 43rd Street,Foster Avenue,East 43rd Street,East Flatbush-Farragut,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,1,1246,1246,2492,6.7,11612,11747
40.622244,-73.907671,East 73rd Street / Avenue T,East 73rd Street,Avenue T,Marine Park-Mill Basin-Bergen Beach,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,1,0,0,1246,1246,2492,6.7,11613,11748
40.644017,-73.936349,Clarendon Road / East 43rd Street,Clarendon Road,East 43rd Street,East Flatbush-Farragut,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11614,11749
40.644371,-73.930605,Clarendon Road / East 49th Street,Clarendon Road,East 49th Street,East Flatbush-Rugby,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,1,1246,1246,2492,6.7,11615,11750
40.649984,-73.911823,Ditmas Avenue / East 94th Street,Ditmas Avenue,East 94th Street,East Flatbush-Remsen Village,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11616,11751
40.697057,-73.740144,116th Avenue / 219th Street,116th Avenue,219th Street,Cambria Heights,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,1,0,1,1246,1246,2492,6.7,11617,11752
40.773807,-73.892907,19th Avenue / Rikers Island Bridge,19th Avenue,Rikers Island Bridge,Astoria (North)-Ditmars-Steinway,Queens,1,1,tertiary,3.0,tertiary,3.0,60,26.0,13.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11618,11753
40.605631,-74.140702,Woolley Avenue / Westwood Avenue,Woolley Avenue,Westwood Avenue,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,0,1246,1246,2492,6.7,11619,9406
40.826981,-73.830793,Lafayette Avenue / Cross Bronx Expressway Service Road,Lafayette Avenue,Cross Bronx Expressway Service Road,Throgs Neck-Schuylerville,Bronx,1,1,tertiary,4.0,tertiary,2.0,60,22.9,17.0,11.5,6.0,0,0,0,2,1382,1382,2765,6.7,11620,8306
40.827684,-73.829367,Lafayette Avenue / Brinsmade Avenue,Lafayette Avenue,Brinsmade Avenue,Throgs Neck-Schuylerville,Bronx,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,3,1246,1246,2492,6.7,11621,9407
40.831989,-73.820428,Lafayette Avenue / Throgs Neck Expressway Service Road,Lafayette Avenue,Throgs Neck Expressway Service Road,Throgs Neck-Schuylerville,Bronx,1,1,tertiary,2.0,tertiary,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11622,11754
40.818877,-73.865237,Commonwealth Avenue / Seward Avenue,Commonwealth Avenue,Seward Avenue,Soundview-Clason Point,Bronx,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11623,11755
40.820833,-73.81242,Throgs Neck Expressway Service Road / Meagher Avenue,Throgs Neck Expressway Service Road,Meagher Avenue,Throgs Neck-Schuylerville,Bronx,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,0,1246,1246,2492,6.7,11624,9408
40.826996,-73.820041,Randall Avenue / Logan Avenue,Randall Avenue,Logan Avenue,Throgs Neck-Schuylerville,Bronx,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,4,1246,1246,2492,6.7,11625,9409
40.833426,-73.825509,Otis Avenue / Logan Avenue,Otis Avenue,Logan Avenue,Throgs Neck-Schuylerville,Bronx,1,1,tertiary,2.0,tertiary,2.0,60,26.0,10.9,9.6,9.6,0,0,0,4,1246,1246,2492,6.7,11626,11756
40.826607,-73.820834,Randall Avenue / Edison Avenue,Randall Avenue,Edison Avenue,Throgs Neck-Schuylerville,Bronx,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,1,1246,1246,2492,6.7,11627,9410
40.818497,-73.868096,Seward Avenue / Croes Avenue,Seward Avenue,Croes Avenue,Soundview-Clason Point,Bronx,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,1,1246,1246,2492,6.7,11628,11757
40.819379,-73.861531,Seward Avenue / Thieriot Avenue,Seward Avenue,Thieriot Avenue,Soundview-Clason Point,Bronx,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,1,0,2,1246,1246,2492,6.7,11629,11758
40.876183,-73.854446,Laconia Avenue / East 213th Street,Laconia Avenue,East 213th Street,Williamsbridge-Olinville,Bronx,1,1,tertiary,3.0,residential,2.0,60,20.0,13.9,13.3,6.0,0,0,0,3,1246,1246,2492,6.7,11630,8163
40.878103,-73.853383,Laconia Avenue / East 216th Street,Laconia Avenue,East 216th Street,Williamsbridge-Olinville,Bronx,1,1,tertiary,3.0,residential,2.0,60,20.0,13.9,13.3,6.0,0,0,0,0,1246,1246,2492,6.7,11631,8164
40.882192,-73.850651,East 222nd Street / Laconia Avenue,East 222nd Street,Laconia Avenue,Eastchester-Edenwald-Baychester,Bronx,1,1,tertiary,3.0,tertiary,3.0,60,26.0,13.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11632,11759
40.818662,-73.818111,Revere Avenue / Miles Avenue,Revere Avenue,Miles Avenue,Throgs Neck-Schuylerville,Bronx,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,1,1246,1246,2492,6.7,11633,11760
40.836328,-73.827609,Crosby Avenue / Baisley Avenue,Crosby Avenue,Baisley Avenue,Throgs Neck-Schuylerville,Bronx,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,1,0,0,1246,1246,2492,6.7,11634,9411
40.64651,-73.926892,Beverley Road / East 53rd Street,Beverley Road,East 53rd Street,East Flatbush-Rugby,Brooklyn,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,0,1246,1246,2492,6.7,11635,9412
40.781658,-73.836702,20th Avenue / 132nd Street,20th Avenue,132nd Street,College Point,Queens,1,1,tertiary,4.0,tertiary,2.0,60,22.9,17.0,11.5,6.0,0,0,0,1,1382,1382,2765,6.7,11636,8307
40.681246,-73.736401,130th Avenue / Francis Lewis Boulevard,130th Avenue,Francis Lewis Boulevard,Laurelton,Queens,1,1,tertiary,2.0,tertiary,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11637,11761
40.755515,-73.820301,Bowne Street / Cherry Avenue,Bowne Street,Cherry Avenue,Flushing-Willets Point,Queens,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,1,0,2,1246,1246,2492,6.7,11638,9413
40.786483,-73.816273,15th Road / 149th Street,15th Road,149th Street,Whitestone-Beechhurst,Queens,1,1,tertiary,2.0,tertiary,2.0,60,26.0,10.9,9.6,9.6,0,0,0,2,1246,1246,2492,6.7,11639,11762
40.776863,-73.82167,Willets Point Boulevard / 146th Street,Willets Point Boulevard,146th Street,Murray Hill-Broadway Flushing,Queens,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,2,1246,1246,2492,6.7,11640,9414
40.777446,-73.812534,Willets Point Boulevard / Murray Street,Willets Point Boulevard,Murray Street,Whitestone-Beechhurst,Queens,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,0,1246,1246,2492,6.7,11641,9415
40.778119,-73.809163,Willets Point Boulevard / 154th Street,Willets Point Boulevard,154th Street,Whitestone-Beechhurst,Queens,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,0,1246,1246,2492,6.7,11642,9416
40.779053,-73.805039,Willets Point Boulevard / Clintonville Street,Willets Point Boulevard,Clintonville Street,Whitestone-Beechhurst,Queens,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,0,1246,1246,2492,6.7,11643,9417
40.784281,-73.797627,Willets Point Boulevard / 16th Avenue,Willets Point Boulevard,16th Avenue,Bay Terrace-Clearview,Queens,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,0,1246,1246,2492,6.7,11644,9418
40.732892,-73.721133,Commonwealth Boulevard / 85th Avenue,Commonwealth Boulevard,85th Avenue,Bellerose,Queens,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,0,1246,1246,2492,6.7,11645,9419
40.760125,-73.803075,Sanford Avenue / 163rd Street,Sanford Avenue,163rd Street,East Flushing,Queens,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,1,0,7,1246,1246,2492,6.7,11646,9420
40.713348,-73.903802,Eliot Avenue / 60th Place,Eliot Avenue,60th Place,Maspeth,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,1,0,27,1246,1246,2492,6.7,11647,11763
40.713787,-73.902871,60th Lane / Eliot Avenue,60th Lane,Eliot Avenue,Maspeth,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,32,1246,1246,2492,6.7,11648,11764
40.723886,-73.881642,77th Place / Eliot Avenue,77th Place,Eliot Avenue,Maspeth,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11649,11765
40.725771,-73.877575,Eliot Avenue / 82nd Street,Eliot Avenue,82nd Street,Middle Village,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,7,1246,1246,2492,6.7,11650,11766
40.766202,-73.813018,Murray Street / Murray Lane,Murray Street,Murray Lane,Murray Hill-Broadway Flushing,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,6,1246,1246,2492,6.7,11651,11767
40.765749,-73.864077,Ditmars Boulevard / 27th Avenue,Ditmars Boulevard,27th Avenue,East Elmhurst,Queens,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,4,1246,1246,2492,6.7,11652,9421
40.727393,-73.808826,73rd Avenue / 160th Street,73rd Avenue,160th Street,Pomonok-Electchester-Hillcrest,Queens,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,5,1246,1246,2492,6.7,11653,9422
40.694116,-73.79213,109th Avenue / 160th Street,109th Avenue,160th Street,South Jamaica,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,1,0,8,1246,1246,2492,6.7,11654,11768
40.786493,-73.802457,160th Street / Cross Island Parkway Service Road,160th Street,Cross Island Parkway Service Road,Whitestone-Beechhurst,Queens,1,1,tertiary,2.0,tertiary,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11655,11769
40.785817,-73.802411,160th Street / Cross Island Parkway Service Road,160th Street,Cross Island Parkway Service Road,Whitestone-Beechhurst,Queens,1,1,tertiary,2.0,tertiary,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11656,11770
40.771086,-73.804418,29th Avenue / 160th Street,29th Avenue,160th Street,Murray Hill-Broadway Flushing,Queens,1,1,tertiary,2.0,tertiary,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11657,11771
40.769486,-73.804629,32nd Avenue / 160th Street,32nd Avenue,160th Street,Murray Hill-Broadway Flushing,Queens,1,1,tertiary,2.0,tertiary,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11658,11772
40.765581,-73.805161,160th Street / 35th Avenue,160th Street,35th Avenue,Murray Hill-Broadway Flushing,Queens,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,0,1246,1246,2492,6.7,11659,9423
40.686025,-73.810862,109th Avenue / 133rd Street,109th Avenue,133rd Street,South Ozone Park,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11660,11773
40.66298,-73.75397,225th Street / 145th Avenue,225th Street,145th Avenue,Springfield Gardens (South)-Brookville,Queens,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,0,1246,1246,2492,6.7,11661,9424
40.7079,-73.749472,Hollis Avenue / 208th Street,Hollis Avenue,208th Street,Queens Village,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,10,1246,1246,2492,6.7,11662,11774
40.709463,-73.745823,Hollis Avenue / 212th Street,Hollis Avenue,212th Street,Queens Village,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,4,1246,1246,2492,6.7,11663,11775
40.716517,-73.774248,188th Street / 87th Road,188th Street,87th Road,Jamaica Estates-Holliswood,Queens,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,13,1246,1246,2492,6.7,11664,9425
40.715252,-73.880214,74th Street / Juniper Valley Road,74th Street,Juniper Valley Road,Middle Village,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11665,11776
40.715722,-73.875312,78th Street / Juniper Valley Road,78th Street,Juniper Valley Road,Middle Village,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11666,11777
40.715773,-73.874376,79th Street / Juniper Valley Road,79th Street,Juniper Valley Road,Middle Village,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,2,1246,1246,2492,6.7,11667,11778
40.742599,-73.787516,188th Street / 58th Avenue,188th Street,58th Avenue,Auburndale,Queens,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,0,1246,1246,2492,6.7,11668,9426
40.70024,-73.753789,201st Street / Murdock Avenue,201st Street,Murdock Avenue,St. Albans,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,4,1246,1246,2492,6.7,11669,11779
40.749004,-73.77736,53rd Avenue / 201st Street,53rd Avenue,201st Street,Auburndale,Queens,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,1,1246,1246,2492,6.7,11670,9427
40.789464,-73.807624,14th Avenue / 154th Street,14th Avenue,154th Street,Whitestone-Beechhurst,Queens,1,1,tertiary,2.0,tertiary,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11671,11780
40.771589,-73.810061,Bayside Avenue / 154th Street,Bayside Avenue,154th Street,Murray Hill-Broadway Flushing,Queens,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,0,0,1246,1246,2492,6.7,11672,9428
40.768557,-73.810472,33rd Avenue / 154th Street,33rd Avenue,154th Street,Murray Hill-Broadway Flushing,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,0,1246,1246,2492,6.7,11673,11781
40.766027,-73.810817,154th Street / 35th Avenue,154th Street,35th Avenue,Murray Hill-Broadway Flushing,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,3,1246,1246,2492,6.7,11674,11782
40.76297,-73.760783,221st Street / 43rd Avenue,221st Street,43rd Avenue,Bayside,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,0,2,1246,1246,2492,6.7,11675,11783
